OrderID,Date,Month,Quarter,Year,Category,Product,UnitPrice,Quantity,Discount,Revenue,Profit,Region,City,Channel,PaymentMethod,Rating,Returned
ORD-10169,2022-02-07,Feb 2022,Q1 2022,2022,Electronics,Smartwatch,1092.69,1,10,983.42,235.91,East,Patna,Mobile App,UPI,4.0,0
ORD-10170,2022-02-07,Feb 2022,Q1 2022,2022,Sports,Shoes,77.74,1,0,77.74,29.33,West,Pune,Website,UPI,4.5,0
ORD-10171,2022-02-08,Feb 2022,Q1 2022,2022,Clothing,Shoes,84.78,1,0,84.78,21.0,West,Pune,Website,UPI,4.0,0
ORD-10172,2022-02-08,Feb 2022,Q1 2022,2022,Clothing,T-Shirt,78.98,1,5,75.03,20.18,West,Ahmedabad,Marketplace,Credit Card,4.5,0
ORD-10173,2022-02-08,Feb 2022,Q1 2022,2022,Books,Comic,33.97,1,0,33.97,10.1,North,Chandigarh,Mobile App,Debit Card,4.0,0
ORD-10174,2022-02-08,Feb 2022,Q1 2022,2022,Clothing,T-Shirt,24.53,2,15,41.7,14.56,Central,Bhopal,Website,Credit Card,4.5,1
ORD-10175,2022-02-08,Feb 2022,Q1 2022,2022,Books,Comic,16.53,1,15,14.05,5.02,Central,Indore,Website,Net Banking,4.5,0
ORD-10176,2022-02-08,Feb 2022,Q1 2022,2022,Sports,Shoes,44.16,1,0,44.16,10.35,East,Patna,Mobile App,COD,4.5,0
ORD-10177,2022-02-09,Feb 2022,Q1 2022,2022,Beauty,Hair Dryer,85.19,2,15,144.82,52.78,East,Patna,Website,Debit Card,4.5,0
ORD-10178,2022-02-09,Feb 2022,Q1 2022,2022,Electronics,Smartwatch,282.24,2,20,451.58,120.19,Central,Indore,Website,UPI,4.0,0
ORD-10179,2022-02-09,Feb 2022,Q1 2022,2022,Electronics,Laptop,635.75,2,15,1080.77,311.93,East,Patna,Website,COD,3.0,0
ORD-10180,2022-02-09,Feb 2022,Q1 2022,2022,Beauty,Skincare Kit,166.96,2,0,333.92,121.25,North,Chandigarh,Website,COD,4.5,0
ORD-10181,2022-02-10,Feb 2022,Q1 2022,2022,Beauty,Perfume,100.02,1,10,90.02,29.34,West,Pune,Direct,COD,4.0,0
ORD-10182,2022-02-10,Feb 2022,Q1 2022,2022,Home & Living,Sofa,602.53,1,5,572.4,110.3,East,Patna,Website,Debit Card,4.0,0
ORD-10183,2022-02-10,Feb 2022,Q1 2022,2022,Electronics,Laptop,420.84,1,25,315.63,73.64,North,Amritsar,Direct,Net Banking,5.0,0
ORD-10184,2022-02-10,Feb 2022,Q1 2022,2022,Electronics,Tablet,756.54,1,0,756.54,266.15,Central,Bhopal,Website,Net Banking,5.0,0
ORD-10185,2022-02-10,Feb 2022,Q1 2022,2022,Sports,Shoes,139.72,1,5,132.73,34.79,East,Patna,Marketplace,Net Banking,5.0,0
ORD-10186,2022-02-11,Feb 2022,Q1 2022,2022,Clothing,Jacket,156.93,1,10,141.24,30.14,South,Hyderabad,Mobile App,Net Banking,4.0,0
ORD-10187,2022-02-11,Feb 2022,Q1 2022,2022,Electronics,Laptop,181.9,2,0,363.8,78.79,West,Pune,Website,Debit Card,4.5,0
ORD-10188,2022-02-11,Feb 2022,Q1 2022,2022,Electronics,Tablet,367.18,1,5,348.82,67.99,North,Chandigarh,Direct,Debit Card,4.0,0
ORD-10189,2022-02-11,Feb 2022,Q1 2022,2022,Beauty,Perfume,178.28,1,20,142.62,26.44,North,Chandigarh,Mobile App,COD,4.0,1
ORD-10190,2022-02-12,Feb 2022,Q1 2022,2022,Beauty,Perfume,140.18,1,25,105.14,18.43,East,Patna,Website,Credit Card,4.0,0
ORD-10191,2022-02-12,Feb 2022,Q1 2022,2022,Clothing,Shoes,183.41,2,10,330.14,92.65,South,Bangalore,Website,Debit Card,4.5,0
ORD-10192,2022-02-12,Feb 2022,Q1 2022,2022,Clothing,Dress,149.71,2,0,299.42,83.38,South,Bangalore,Website,UPI,5.0,0
ORD-10193,2022-02-12,Feb 2022,Q1 2022,2022,Beauty,Hair Dryer,115.24,1,0,115.24,42.33,East,Patna,Mobile App,COD,4.5,0
ORD-10194,2022-02-12,Feb 2022,Q1 2022,2022,Sports,Yoga Mat,308.19,2,0,616.38,121.05,South,Hyderabad,Marketplace,UPI,4.0,0
ORD-10195,2022-02-12,Feb 2022,Q1 2022,2022,Beauty,Skincare Kit,76.92,1,0,76.92,20.94,Central,Bhopal,Mobile App,UPI,3.0,0
ORD-10196,2022-02-12,Feb 2022,Q1 2022,2022,Sports,Shoes,326.7,2,0,653.4,189.0,North,Delhi,Mobile App,Debit Card,3.5,0
ORD-10197,2022-02-13,Feb 2022,Q1 2022,2022,Home & Living,Curtains,539.5,2,0,1079.0,393.66,West,Pune,Marketplace,Net Banking,5.0,0
ORD-10198,2022-02-13,Feb 2022,Q1 2022,2022,Beauty,Serum,36.39,1,5,34.57,8.69,West,Ahmedabad,Mobile App,Debit Card,4.0,0
ORD-10199,2022-02-14,Feb 2022,Q1 2022,2022,Clothing,T-Shirt,138.11,2,5,262.41,74.92,South,Bangalore,Website,Credit Card,5.0,0
ORD-10200,2022-02-14,Feb 2022,Q1 2022,2022,Electronics,Smartphone,444.75,3,0,1334.25,309.81,West,Mumbai,Website,Credit Card,4.0,0
ORD-10201,2022-02-14,Feb 2022,Q1 2022,2022,Electronics,Laptop,994.87,1,15,845.64,295.45,East,Patna,Website,UPI,4.5,0
ORD-10202,2022-02-14,Feb 2022,Q1 2022,2022,Electronics,Tablet,706.13,1,10,635.52,199.46,South,Bangalore,Marketplace,COD,4.0,0
ORD-10203,2022-02-15,Feb 2022,Q1 2022,2022,Clothing,Jacket,64.98,1,20,51.98,13.23,Central,Bhopal,Direct,Credit Card,4.0,1
ORD-10204,2022-02-15,Feb 2022,Q1 2022,2022,Beauty,Lipstick,135.2,1,0,135.2,48.82,West,Mumbai,Direct,UPI,5.0,0
ORD-10205,2022-02-15,Feb 2022,Q1 2022,2022,Clothing,Jeans,71.02,1,10,63.92,13.13,North,Chandigarh,Mobile App,Debit Card,5.0,0
ORD-10206,2022-02-16,Feb 2022,Q1 2022,2022,Home & Living,Bedsheet,495.28,2,5,941.03,205.96,Central,Bhopal,Mobile App,Debit Card,4.0,0
ORD-10207,2022-02-16,Feb 2022,Q1 2022,2022,Sports,Tennis Racket,334.31,2,25,501.46,137.84,South,Chennai,Mobile App,UPI,5.0,0
ORD-10208,2022-02-16,Feb 2022,Q1 2022,2022,Beauty,Skincare Kit,116.93,1,0,116.93,32.1,South,Hyderabad,Marketplace,Credit Card,4.0,0
ORD-10209,2022-02-16,Feb 2022,Q1 2022,2022,Beauty,Skincare Kit,135.42,1,0,135.42,26.08,South,Hyderabad,Marketplace,UPI,3.5,0
ORD-10210,2022-02-16,Feb 2022,Q1 2022,2022,Sports,Cycle,443.8,1,10,399.42,101.51,Central,Nagpur,Website,Debit Card,4.5,0
ORD-10211,2022-02-16,Feb 2022,Q1 2022,2022,Electronics,Smartphone,156.22,1,0,156.22,59.11,West,Ahmedabad,Mobile App,Debit Card,4.5,0
ORD-10212,2022-02-16,Feb 2022,Q1 2022,2022,Books,Comic,45.31,2,10,81.56,13.62,Central,Indore,Mobile App,UPI,5.0,0
ORD-10213,2022-02-17,Feb 2022,Q1 2022,2022,Sports,Yoga Mat,40.02,1,20,32.02,11.4,Central,Indore,Website,Debit Card,5.0,0
ORD-10214,2022-02-17,Feb 2022,Q1 2022,2022,Clothing,Dress,58.47,1,5,55.55,10.46,South,Bangalore,Direct,Debit Card,3.5,0
ORD-10215,2022-02-17,Feb 2022,Q1 2022,2022,Home & Living,Curtains,153.45,1,0,153.45,51.18,West,Mumbai,Website,Credit Card,3.5,0
ORD-10216,2022-02-17,Feb 2022,Q1 2022,2022,Books,Biography,23.79,2,15,40.44,9.72,East,Bhubaneswar,Website,Credit Card,4.5,0
ORD-10217,2022-02-18,Feb 2022,Q1 2022,2022,Books,Comic,27.72,1,10,24.95,4.18,Central,Bhopal,Website,UPI,5.0,0
ORD-10218,2022-02-18,Feb 2022,Q1 2022,2022,Home & Living,Curtains,442.14,2,5,840.07,149.34,West,Ahmedabad,Website,COD,4.0,0
ORD-10219,2022-02-18,Feb 2022,Q1 2022,2022,Home & Living,Cookware,120.12,1,0,120.12,28.27,North,Chandigarh,Mobile App,Debit Card,4.0,0
ORD-10220,2022-02-18,Feb 2022,Q1 2022,2022,Home & Living,Lamp,127.44,1,15,108.32,23.24,West,Ahmedabad,Direct,UPI,5.0,0
ORD-10221,2022-02-18,Feb 2022,Q1 2022,2022,Sports,Dumbbells,83.38,1,5,79.21,28.63,West,Mumbai,Website,Credit Card,4.5,0
ORD-10222,2022-02-18,Feb 2022,Q1 2022,2022,Home & Living,Cookware,513.03,1,25,384.77,125.33,South,Hyderabad,Mobile App,UPI,5.0,0
ORD-10223,2022-02-18,Feb 2022,Q1 2022,2022,Electronics,Tablet,158.68,2,10,285.62,64.89,Central,Bhopal,Marketplace,Net Banking,4.0,0
ORD-10224,2022-02-19,Feb 2022,Q1 2022,2022,Home & Living,Cookware,704.75,1,15,599.04,229.6,South,Chennai,Mobile App,Credit Card,5.0,0
ORD-10225,2022-02-19,Feb 2022,Q1 2022,2022,Electronics,Laptop,1116.29,1,25,837.22,213.51,West,Pune,Mobile App,UPI,5.0,0
ORD-10226,2022-02-20,Feb 2022,Q1 2022,2022,Books,Textbook,58.67,1,10,52.8,16.49,South,Hyderabad,Marketplace,Credit Card,3.5,0
ORD-10227,2022-02-20,Feb 2022,Q1 2022,2022,Home & Living,Bedsheet,103.06,1,5,97.91,19.93,North,Delhi,Mobile App,Credit Card,4.0,0
ORD-10228,2022-02-21,Feb 2022,Q1 2022,2022,Books,Comic,40.02,1,0,40.02,9.96,East,Patna,Marketplace,Debit Card,4.5,0
ORD-10229,2022-02-21,Feb 2022,Q1 2022,2022,Electronics,Laptop,228.85,2,5,434.81,164.42,East,Bhubaneswar,Mobile App,UPI,4.5,0
ORD-10230,2022-02-21,Feb 2022,Q1 2022,2022,Home & Living,Lamp,359.65,1,0,359.65,126.33,North,Delhi,Direct,UPI,4.5,0
ORD-10231,2022-02-22,Feb 2022,Q1 2022,2022,Beauty,Lipstick,159.58,2,0,319.16,95.3,North,Amritsar,Mobile App,Credit Card,4.0,0
ORD-10232,2022-02-22,Feb 2022,Q1 2022,2022,Electronics,Smartphone,825.73,1,20,660.58,163.37,South,Hyderabad,Direct,Credit Card,4.0,0
ORD-10233,2022-02-22,Feb 2022,Q1 2022,2022,Clothing,Jacket,160.67,2,0,321.34,94.55,Central,Nagpur,Website,UPI,4.0,0
ORD-10234,2022-02-22,Feb 2022,Q1 2022,2022,Books,Biography,25.0,1,15,21.25,4.21,East,Kolkata,Marketplace,COD,4.5,0
ORD-10235,2022-02-23,Feb 2022,Q1 2022,2022,Home & Living,Bedsheet,453.11,1,10,407.8,101.34,Central,Bhopal,Mobile App,Debit Card,4.5,0
ORD-10236,2022-02-23,Feb 2022,Q1 2022,2022,Clothing,Jacket,156.75,2,5,297.82,90.23,West,Ahmedabad,Mobile App,COD,5.0,0
ORD-10237,2022-02-23,Feb 2022,Q1 2022,2022,Clothing,Jacket,142.37,1,10,128.13,22.31,Central,Bhopal,Marketplace,Debit Card,4.5,0
ORD-10238,2022-02-23,Feb 2022,Q1 2022,2022,Electronics,Headphones,911.16,1,10,820.04,192.83,North,Delhi,Mobile App,UPI,4.5,0
ORD-10239,2022-02-23,Feb 2022,Q1 2022,2022,Clothing,T-Shirt,138.7,2,0,277.4,95.04,North,Chandigarh,Website,UPI,4.0,0
ORD-10240,2022-02-23,Feb 2022,Q1 2022,2022,Home & Living,Curtains,107.97,2,10,194.35,68.41,Central,Nagpur,Website,UPI,4.0,0
ORD-10241,2022-02-23,Feb 2022,Q1 2022,2022,Home & Living,Cookware,331.66,1,15,281.91,86.98,North,Chandigarh,Website,COD,4.0,0
ORD-10242,2022-02-24,Feb 2022,Q1 2022,2022,Electronics,Smartphone,693.3,1,25,519.97,198.57,East,Bhubaneswar,Marketplace,COD,4.0,0
ORD-10243,2022-02-24,Feb 2022,Q1 2022,2022,Beauty,Lipstick,231.79,2,15,394.04,97.79,South,Chennai,Mobile App,Credit Card,3.5,0
ORD-10244,2022-02-24,Feb 2022,Q1 2022,2022,Sports,Shoes,75.77,1,15,64.4,21.23,West,Ahmedabad,Website,COD,4.5,0
ORD-10245,2022-02-24,Feb 2022,Q1 2022,2022,Sports,Cycle,383.6,1,0,383.6,95.81,Central,Nagpur,Mobile App,Debit Card,3.5,0
ORD-10246,2022-02-25,Feb 2022,Q1 2022,2022,Sports,Shoes,439.25,1,0,439.25,168.73,West,Pune,Mobile App,Net Banking,4.0,0
ORD-10247,2022-02-25,Feb 2022,Q1 2022,2022,Electronics,Smartphone,1127.06,2,5,2141.41,585.18,West,Ahmedabad,Marketplace,Net Banking,4.0,0
ORD-10248,2022-02-25,Feb 2022,Q1 2022,2022,Books,Comic,79.02,2,20,126.43,47.07,North,Amritsar,Marketplace,Debit Card,5.0,0
ORD-10249,2022-02-25,Feb 2022,Q1 2022,2022,Books,Comic,27.5,1,10,24.75,7.92,South,Chennai,Mobile App,Net Banking,4.5,0
ORD-10250,2022-02-25,Feb 2022,Q1 2022,2022,Clothing,Dress,116.11,1,0,116.11,22.36,East,Patna,Mobile App,Credit Card,5.0,0
ORD-10251,2022-02-26,Feb 2022,Q1 2022,2022,Electronics,Smartphone,291.53,1,0,291.53,52.92,South,Hyderabad,Mobile App,UPI,4.0,0
ORD-10252,2022-02-26,Feb 2022,Q1 2022,2022,Books,Textbook,33.35,1,5,31.68,6.95,East,Patna,Website,Credit Card,4.0,0
ORD-10253,2022-02-26,Feb 2022,Q1 2022,2022,Electronics,Tablet,802.92,1,10,722.63,215.04,Central,Nagpur,Mobile App,Debit Card,3.5,0
ORD-10254,2022-02-26,Feb 2022,Q1 2022,2022,Sports,Cycle,132.77,1,25,99.58,35.64,West,Ahmedabad,Direct,Net Banking,5.0,0
ORD-10255,2022-02-26,Feb 2022,Q1 2022,2022,Sports,Tennis Racket,97.7,1,5,92.82,34.27,West,Pune,Marketplace,UPI,4.0,0
ORD-10256,2022-02-27,Feb 2022,Q1 2022,2022,Sports,Cycle,203.3,1,10,182.97,63.87,East,Patna,Website,Debit Card,4.5,0
ORD-10257,2022-02-27,Feb 2022,Q1 2022,2022,Sports,Shoes,326.4,1,5,310.08,69.1,West,Pune,Mobile App,UPI,4.5,0
ORD-10258,2022-02-27,Feb 2022,Q1 2022,2022,Clothing,T-Shirt,105.67,1,20,84.54,22.28,South,Hyderabad,Website,UPI,4.0,0
ORD-10259,2022-02-27,Feb 2022,Q1 2022,2022,Clothing,Jeans,145.19,1,15,123.41,33.71,South,Hyderabad,Mobile App,UPI,4.0,0
ORD-10260,2022-02-27,Feb 2022,Q1 2022,2022,Electronics,Headphones,902.82,2,0,1805.64,635.22,South,Chennai,Website,Net Banking,3.5,0
ORD-10261,2022-02-27,Feb 2022,Q1 2022,2022,Home & Living,Bedsheet,284.71,1,15,242.0,83.87,Central,Bhopal,Website,Debit Card,4.0,0
ORD-10262,2022-02-27,Feb 2022,Q1 2022,2022,Books,Biography,66.74,3,10,180.2,39.55,West,Pune,Marketplace,UPI,5.0,0
ORD-10263,2022-02-28,Feb 2022,Q1 2022,2022,Beauty,Perfume,187.09,1,15,159.03,39.92,West,Pune,Mobile App,UPI,4.5,0
ORD-10264,2022-02-28,Feb 2022,Q1 2022,2022,Beauty,Perfume,163.03,1,10,146.73,25.26,North,Delhi,Mobile App,Net Banking,4.5,0
ORD-10265,2022-02-28,Feb 2022,Q1 2022,2022,Electronics,Smartphone,668.21,2,5,1269.6,275.73,Central,Indore,Marketplace,UPI,5.0,0
ORD-10266,2022-02-28,Feb 2022,Q1 2022,2022,Home & Living,Sofa,759.6,1,0,759.6,230.96,South,Bangalore,Mobile App,Credit Card,5.0,0
ORD-10267,2022-02-28,Feb 2022,Q1 2022,2022,Electronics,Laptop,613.26,2,5,1165.19,236.32,West,Mumbai,Mobile App,UPI,4.0,0
ORD-10268,2022-02-28,Feb 2022,Q1 2022,2022,Beauty,Perfume,194.01,1,25,145.51,49.2,North,Delhi,Marketplace,COD,3.5,0
ORD-10269,2022-03-01,Mar 2022,Q1 2022,2022,Beauty,Perfume,84.47,2,10,152.05,45.08,South,Bangalore,Website,Credit Card,4.5,0
ORD-10270,2022-03-01,Mar 2022,Q1 2022,2022,Electronics,Headphones,680.42,1,15,578.36,201.18,West,Ahmedabad,Website,Credit Card,5.0,0
ORD-10271,2022-03-02,Mar 2022,Q1 2022,2022,Electronics,Tablet,836.63,2,0,1673.26,263.32,East,Patna,Direct,UPI,4.5,0
ORD-10272,2022-03-02,Mar 2022,Q1 2022,2022,Beauty,Lipstick,171.23,1,0,171.23,50.51,North,Amritsar,Mobile App,Debit Card,4.5,0
ORD-10273,2022-03-02,Mar 2022,Q1 2022,2022,Electronics,Tablet,871.27,1,10,784.14,176.61,South,Bangalore,Mobile App,Credit Card,4.5,0
ORD-10274,2022-03-02,Mar 2022,Q1 2022,2022,Home & Living,Sofa,570.32,1,0,570.32,129.08,Central,Bhopal,Mobile App,Debit Card,4.5,0
ORD-10275,2022-03-02,Mar 2022,Q1 2022,2022,Beauty,Skincare Kit,152.0,1,20,121.6,41.87,East,Kolkata,Marketplace,Debit Card,5.0,0
ORD-10276,2022-03-02,Mar 2022,Q1 2022,2022,Electronics,Laptop,844.74,3,0,2534.22,745.11,West,Pune,Website,UPI,4.0,0
ORD-10277,2022-03-03,Mar 2022,Q1 2022,2022,Electronics,Headphones,164.99,1,10,148.49,27.27,West,Mumbai,Mobile App,UPI,3.5,0
ORD-10278,2022-03-03,Mar 2022,Q1 2022,2022,Beauty,Hair Dryer,173.2,2,5,329.08,130.82,South,Chennai,Marketplace,Debit Card,4.0,0
ORD-10279,2022-03-03,Mar 2022,Q1 2022,2022,Clothing,Jacket,149.88,1,15,127.4,29.2,Central,Indore,Website,Debit Card,4.5,0
ORD-10280,2022-03-03,Mar 2022,Q1 2022,2022,Clothing,T-Shirt,70.39,1,0,70.39,15.68,South,Bangalore,Marketplace,COD,4.5,0
ORD-10281,2022-03-03,Mar 2022,Q1 2022,2022,Electronics,Smartwatch,531.49,1,0,531.49,126.03,West,Ahmedabad,Mobile App,UPI,4.0,0
ORD-10282,2022-03-04,Mar 2022,Q1 2022,2022,Home & Living,Cookware,103.19,3,25,232.18,66.49,South,Bangalore,Website,Credit Card,4.5,0
ORD-10283,2022-03-04,Mar 2022,Q1 2022,2022,Electronics,Laptop,804.96,1,5,764.71,252.42,North,Chandigarh,Mobile App,Debit Card,4.5,1
ORD-10284,2022-03-04,Mar 2022,Q1 2022,2022,Books,Biography,35.44,1,25,26.58,5.13,North,Delhi,Marketplace,COD,4.0,0
ORD-10285,2022-03-05,Mar 2022,Q1 2022,2022,Electronics,Laptop,612.9,1,15,520.96,82.54,East,Kolkata,Website,Debit Card,4.0,0
ORD-10286,2022-03-05,Mar 2022,Q1 2022,2022,Clothing,Shoes,46.21,1,5,43.9,17.06,North,Amritsar,Website,Debit Card,5.0,0
ORD-10287,2022-03-06,Mar 2022,Q1 2022,2022,Books,Comic,45.33,1,10,40.8,14.61,North,Amritsar,Website,UPI,4.5,0
ORD-10288,2022-03-06,Mar 2022,Q1 2022,2022,Clothing,Dress,109.31,2,5,207.69,36.47,South,Bangalore,Website,Debit Card,4.0,0
ORD-10289,2022-03-06,Mar 2022,Q1 2022,2022,Sports,Dumbbells,99.41,3,5,283.32,66.38,East,Kolkata,Website,Debit Card,3.5,0
ORD-10290,2022-03-06,Mar 2022,Q1 2022,2022,Home & Living,Cookware,422.86,1,15,359.43,89.58,Central,Nagpur,Mobile App,UPI,4.0,0
ORD-10291,2022-03-06,Mar 2022,Q1 2022,2022,Clothing,T-Shirt,113.6,2,0,227.2,61.92,North,Delhi,Marketplace,Credit Card,4.0,0
ORD-10292,2022-03-07,Mar 2022,Q1 2022,2022,Beauty,Serum,72.87,2,0,145.74,57.67,North,Delhi,Marketplace,COD,4.5,0
ORD-10293,2022-03-07,Mar 2022,Q1 2022,2022,Clothing,Jacket,90.14,2,5,171.27,39.83,North,Amritsar,Direct,COD,5.0,0
ORD-10294,2022-03-07,Mar 2022,Q1 2022,2022,Clothing,Shoes,71.51,1,20,57.21,8.85,East,Bhubaneswar,Marketplace,Credit Card,4.5,0
ORD-10295,2022-03-07,Mar 2022,Q1 2022,2022,Home & Living,Lamp,547.64,2,10,985.75,293.22,Central,Bhopal,Website,Credit Card,4.0,0
ORD-10296,2022-03-08,Mar 2022,Q1 2022,2022,Home & Living,Lamp,317.5,2,20,508.0,194.39,Central,Bhopal,Website,Debit Card,3.0,0
ORD-10297,2022-03-08,Mar 2022,Q1 2022,2022,Sports,Shoes,220.7,1,5,209.66,61.73,Central,Nagpur,Mobile App,Credit Card,4.0,0
ORD-10298,2022-03-08,Mar 2022,Q1 2022,2022,Beauty,Lipstick,134.24,1,10,120.82,18.85,North,Chandigarh,Marketplace,UPI,4.5,0
ORD-10299,2022-03-09,Mar 2022,Q1 2022,2022,Clothing,Jacket,21.81,1,0,21.81,6.87,South,Chennai,Mobile App,UPI,4.0,0
ORD-10300,2022-03-09,Mar 2022,Q1 2022,2022,Home & Living,Sofa,183.76,1,10,165.38,62.5,West,Mumbai,Marketplace,UPI,3.5,0
ORD-10301,2022-03-09,Mar 2022,Q1 2022,2022,Books,Non-Fiction,43.65,1,0,43.65,9.51,West,Mumbai,Marketplace,Net Banking,4.5,0
ORD-10302,2022-03-09,Mar 2022,Q1 2022,2022,Sports,Shoes,483.93,2,0,967.86,190.22,West,Ahmedabad,Marketplace,UPI,4.5,0
ORD-10303,2022-03-10,Mar 2022,Q1 2022,2022,Books,Textbook,11.28,1,10,10.15,1.55,West,Ahmedabad,Marketplace,Debit Card,4.5,0
ORD-10304,2022-03-10,Mar 2022,Q1 2022,2022,Clothing,Shoes,187.58,2,10,337.64,79.47,South,Hyderabad,Website,Debit Card,4.0,1
ORD-10305,2022-03-10,Mar 2022,Q1 2022,2022,Electronics,Laptop,1136.22,1,15,965.79,303.52,South,Hyderabad,Website,UPI,4.5,1
ORD-10306,2022-03-10,Mar 2022,Q1 2022,2022,Electronics,Smartphone,1013.77,1,0,1013.77,324.74,South,Chennai,Direct,Debit Card,4.5,0
ORD-10307,2022-03-10,Mar 2022,Q1 2022,2022,Clothing,Jeans,97.7,1,0,97.7,30.75,Central,Nagpur,Website,Credit Card,3.5,0
ORD-10308,2022-03-10,Mar 2022,Q1 2022,2022,Home & Living,Cookware,405.83,2,20,649.33,249.02,Central,Nagpur,Website,Credit Card,4.5,1
ORD-10309,2022-03-10,Mar 2022,Q1 2022,2022,Home & Living,Sofa,461.11,2,15,783.89,240.11,West,Pune,Mobile App,Credit Card,5.0,0
ORD-10310,2022-03-10,Mar 2022,Q1 2022,2022,Sports,Dumbbells,441.96,2,0,883.92,243.46,South,Hyderabad,Mobile App,Net Banking,4.5,0
ORD-10311,2022-03-11,Mar 2022,Q1 2022,2022,Home & Living,Curtains,709.27,1,5,673.81,162.45,South,Hyderabad,Marketplace,Credit Card,5.0,0
ORD-10312,2022-03-11,Mar 2022,Q1 2022,2022,Electronics,Laptop,978.71,1,0,978.71,390.62,South,Chennai,Website,UPI,3.5,0
ORD-10313,2022-03-11,Mar 2022,Q1 2022,2022,Sports,Cycle,28.22,1,20,22.58,6.37,West,Ahmedabad,Marketplace,COD,5.0,0
ORD-10314,2022-03-12,Mar 2022,Q1 2022,2022,Clothing,Shoes,172.83,1,20,138.26,48.6,North,Delhi,Mobile App,Credit Card,5.0,0
ORD-10315,2022-03-12,Mar 2022,Q1 2022,2022,Clothing,Jeans,148.19,1,0,148.19,31.92,North,Chandigarh,Marketplace,UPI,4.5,0
ORD-10316,2022-03-12,Mar 2022,Q1 2022,2022,Home & Living,Cookware,197.26,2,5,374.79,82.36,Central,Indore,Direct,Net Banking,4.5,0
ORD-10317,2022-03-12,Mar 2022,Q1 2022,2022,Beauty,Serum,174.76,2,0,349.52,54.45,East,Kolkata,Direct,Debit Card,5.0,0
ORD-10318,2022-03-13,Mar 2022,Q1 2022,2022,Books,Comic,35.91,1,0,35.91,12.16,North,Chandigarh,Direct,Credit Card,4.0,0
ORD-10319,2022-03-13,Mar 2022,Q1 2022,2022,Clothing,Shoes,176.58,1,10,158.92,44.97,East,Bhubaneswar,Direct,Net Banking,5.0,0
ORD-10320,2022-03-13,Mar 2022,Q1 2022,2022,Electronics,Smartphone,153.28,1,0,153.28,41.11,Central,Nagpur,Marketplace,UPI,4.0,0
ORD-10321,2022-03-13,Mar 2022,Q1 2022,2022,Sports,Shoes,162.44,1,5,154.32,33.56,West,Pune,Mobile App,UPI,4.5,0
ORD-10322,2022-03-13,Mar 2022,Q1 2022,2022,Clothing,Dress,99.71,1,15,84.75,29.7,North,Amritsar,Mobile App,UPI,4.5,0
ORD-10323,2022-03-14,Mar 2022,Q1 2022,2022,Home & Living,Curtains,597.95,1,0,597.95,135.1,South,Hyderabad,Mobile App,Net Banking,5.0,0
ORD-10324,2022-03-14,Mar 2022,Q1 2022,2022,Sports,Dumbbells,255.54,2,25,383.31,118.28,West,Ahmedabad,Website,COD,5.0,0
ORD-10325,2022-03-14,Mar 2022,Q1 2022,2022,Clothing,T-Shirt,125.02,2,5,237.54,89.44,North,Delhi,Website,UPI,4.0,0
ORD-10326,2022-03-14,Mar 2022,Q1 2022,2022,Books,Comic,22.59,2,15,38.4,14.72,North,Chandigarh,Mobile App,Net Banking,4.5,0
ORD-10327,2022-03-14,Mar 2022,Q1 2022,2022,Sports,Cycle,40.28,1,5,38.27,11.1,Central,Bhopal,Direct,UPI,4.5,1
ORD-10328,2022-03-14,Mar 2022,Q1 2022,2022,Home & Living,Lamp,56.4,2,0,112.8,33.26,North,Delhi,Direct,COD,5.0,0
ORD-10329,2022-03-14,Mar 2022,Q1 2022,2022,Clothing,Jacket,76.01,2,20,121.62,34.03,North,Delhi,Website,UPI,4.5,0
ORD-10330,2022-03-14,Mar 2022,Q1 2022,2022,Electronics,Tablet,176.72,1,20,141.38,52.48,East,Kolkata,Mobile App,UPI,3.5,0
ORD-10331,2022-03-15,Mar 2022,Q1 2022,2022,Electronics,Smartphone,1110.49,1,15,943.92,170.25,South,Hyderabad,Website,UPI,4.5,0
ORD-10332,2022-03-15,Mar 2022,Q1 2022,2022,Home & Living,Bedsheet,792.59,1,0,792.59,185.66,East,Patna,Mobile App,UPI,4.5,0
ORD-10333,2022-03-15,Mar 2022,Q1 2022,2022,Beauty,Perfume,96.78,2,15,164.53,41.8,North,Chandigarh,Website,Credit Card,4.5,0
ORD-10334,2022-03-16,Mar 2022,Q1 2022,2022,Clothing,Dress,172.46,2,5,327.67,97.41,North,Delhi,Website,Credit Card,5.0,0
ORD-10335,2022-03-16,Mar 2022,Q1 2022,2022,Beauty,Perfume,64.65,1,5,61.42,17.53,East,Patna,Mobile App,UPI,4.5,0
ORD-10336,2022-03-16,Mar 2022,Q1 2022,2022,Electronics,Laptop,248.96,1,0,248.96,75.47,Central,Nagpur,Direct,UPI,4.5,0
ORD-10337,2022-03-16,Mar 2022,Q1 2022,2022,Beauty,Skincare Kit,213.99,1,10,192.59,76.72,North,Amritsar,Mobile App,Credit Card,3.0,0
ORD-10338,2022-03-16,Mar 2022,Q1 2022,2022,Books,Non-Fiction,30.16,2,20,48.26,11.7,West,Pune,Marketplace,COD,5.0,0
ORD-10339,2022-03-16,Mar 2022,Q1 2022,2022,Home & Living,Cookware,245.77,1,15,208.9,53.12,West,Pune,Website,COD,5.0,0
